Economy,Code,Year,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Depression (%),Income group,average_learning_Adjusted_of_school,GDP(2022)
Malta,MLT,1992,High,High,High,High,Middle,High income,High,Middle
Malta,MLT,1993,High,High,High,High,Middle,High income,High,Middle
Malta,MLT,1994,High,High,High,High,Middle,High income,High,Middle
Malta,MLT,1995,High,High,High,High,Middle,High income,High,Middle
Malta,MLT,1996,High,High,High,High,Middle,High income,High,Middle
Malta,MLT,1997,High,High,High,High,Middle,High income,High,Middle
Malta,MLT,1998,High,High,High,High,Middle,High income,High,Middle
Malta,MLT,1999,High,High,High,High,Middle,High income,High,Middle
Malta,MLT,2000,High,High,High,High,Middle,High income,High,Middle
Malta,MLT,2001,High,High,High,High,Middle,High income,High,Middle
Malta,MLT,2002,High,High,High,High,Middle,High income,High,Middle
Malta,MLT,2003,High,High,High,High,Middle,High income,High,Middle
Malta,MLT,2004,High,High,High,High,Middle,High income,High,Middle
Malta,MLT,2005,High,High,High,High,Middle,High income,High,Middle
Malta,MLT,2006,High,High,High,High,Middle,High income,High,Middle
Malta,MLT,2007,High,High,High,High,Middle,High income,High,Middle
Malta,MLT,2008,High,High,High,High,Middle,High income,High,Middle
Malta,MLT,2009,High,High,High,High,Middle,High income,High,Middle
Malta,MLT,2010,High,High,High,High,Middle,High income,High,Middle
Malta,MLT,2011,High,High,High,High,Middle,High income,High,Middle
Malta,MLT,2012,High,High,High,High,Middle,High income,High,Middle
Malta,MLT,2013,High,High,High,High,Middle,High income,High,Middle
Malta,MLT,2014,High,High,High,High,Middle,High income,High,Middle
Malta,MLT,2015,High,High,High,High,Middle,High income,High,Middle
Malta,MLT,2016,High,High,High,High,Middle,High income,High,Middle
Malta,MLT,2017,High,High,High,High,Middle,High income,High,Middle
Marshall Islands,MHL,1990,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,1991,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,1992,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,1993,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,1994,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,1995,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,1996,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,1997,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,1998,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,1999,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,2000,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,2001,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,2002,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,2003,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,2004,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,2005,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,2006,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,2007,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,2008,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,2009,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,2010,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,2011,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,2012,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,2013,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,2014,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,2015,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,2016,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Marshall Islands,MHL,2017,Middle,Low,Low,Middle,Middle,Upper middle income,Low,Low
Mauritania,MRT,1990,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,1991,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,1992,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,1993,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,1994,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,1995,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,1996,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,1997,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,1998,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,1999,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,2000,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,2001,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,2002,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,2003,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,2004,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,2005,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,2006,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,2007,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,2008,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,2009,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,2010,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,2011,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,2012,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,2013,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,2014,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,2015,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,2016,Low,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritania,MRT,2017,Middle,Middle,Middle,Low,Middle,Lower middle income,Low,Low
Mauritius,MUS,1990,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,1991,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,1992,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,1993,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,1994,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,1995,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,1996,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,1997,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,1998,High,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,1999,High,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,2000,High,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,2001,High,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,2002,High,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,2003,High,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,2004,High,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,2005,High,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,2006,High,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,2007,High,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,2008,High,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,2009,High,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,2010,High,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,2011,High,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,2012,High,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,2013,High,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,2014,High,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,2015,High,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,2016,High,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mauritius,MUS,2017,High,Low,Middle,Middle,Middle,Upper middle income,Middle,Middle
Mexico,MEX,1990,Middle,Middle,High,Low,Low,Upper middle income,Middle,High
Mexico,MEX,1991,Middle,Middle,High,Low,Low,Upper middle income,Middle,High
Mexico,MEX,1992,Middle,Middle,High,Low,Low,Upper middle income,Middle,High
Mexico,MEX,1993,Middle,Middle,High,Low,Low,Upper middle income,Middle,High
Mexico,MEX,1994,Middle,Middle,High,Low,Low,Upper middle income,Middle,High
Mexico,MEX,1995,Middle,Middle,High,Low,Low,Upper middle income,Middle,High
Mexico,MEX,1996,Middle,Middle,High,Low,Low,Upper middle income,Middle,High
Mexico,MEX,1997,Middle,Middle,High,Low,Low,Upper middle income,Middle,High
Mexico,MEX,1998,Middle,Middle,High,Low,Low,Upper middle income,Middle,High
Mexico,MEX,1999,Middle,Middle,High,Low,Low,Upper middle income,Middle,High
Mexico,MEX,2000,Middle,Middle,High,Low,Low,Upper middle income,Middle,High
Mexico,MEX,2001,Middle,Middle,High,Low,Low,Upper middle income,Middle,High
Mexico,MEX,2002,Middle,Middle,High,Low,Low,Upper middle income,Middle,High
Mexico,MEX,2003,Middle,Middle,High,Low,Low,Upper middle income,Middle,High
Mexico,MEX,2004,Middle,Middle,High,Middle,Low,Upper middle income,Middle,High
Mexico,MEX,2005,Middle,Middle,High,Middle,Low,Upper middle income,Middle,High
Mexico,MEX,2006,Middle,Middle,High,Middle,Low,Upper middle income,Middle,High
Mexico,MEX,2007,Middle,Middle,High,Middle,Low,Upper middle income,Middle,High
Mexico,MEX,2008,Middle,Middle,High,Middle,Low,Upper middle income,Middle,High
Mexico,MEX,2009,Middle,Middle,High,Low,Low,Upper middle income,Middle,High
Mexico,MEX,2010,Middle,Middle,High,Low,Low,Upper middle income,Middle,High
Mexico,MEX,2011,Middle,Middle,High,Low,Low,Upper middle income,Middle,High
Mexico,MEX,2012,Middle,Middle,High,Low,Low,Upper middle income,Middle,High
Mexico,MEX,2013,Middle,Middle,High,Low,Low,Upper middle income,Middle,High
Mexico,MEX,2014,Middle,Middle,High,Low,Low,Upper middle income,Middle,High
Mexico,MEX,2015,Middle,Middle,High,Low,Low,Upper middle income,Middle,High
Mexico,MEX,2016,Middle,Middle,High,Middle,Low,Upper middle income,Middle,High
Mexico,MEX,2017,Middle,Middle,High,Middle,Low,Upper middle income,Middle,High
Micronesia (country),FSM,1990,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,1991,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,1992,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,1993,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,1994,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,1995,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,1996,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,1997,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,1998,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,1999,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,2000,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,2001,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,2002,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,2003,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,2004,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,2005,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,2006,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,2007,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,2008,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,2009,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,2010,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,2011,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,2012,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,2013,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,2014,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,2015,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,2016,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Micronesia (country),FSM,2017,Middle,Low,Low,Middle,Middle,Lower middle income,Middle,Low
Moldova,MDA,1990,Middle,Middle,Middle,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,1991,Middle,Middle,Middle,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,1992,Middle,Middle,Middle,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,1993,Middle,Middle,Middle,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,1994,Middle,Middle,Middle,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,1995,Middle,Middle,Middle,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,1996,Middle,Middle,Middle,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,1997,Middle,Middle,Middle,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,1998,Middle,Middle,Middle,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,1999,Middle,Middle,Middle,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,2000,Middle,Middle,Low,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,2001,Low,Middle,Low,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,2002,Low,Middle,Low,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,2003,Middle,Middle,Low,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,2004,Middle,Middle,Low,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,2005,Middle,Middle,Middle,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,2006,Middle,Middle,Middle,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,2007,Middle,Middle,Middle,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,2008,Middle,Middle,Middle,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,2009,Middle,Middle,Middle,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,2010,Middle,Middle,Middle,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,2011,Middle,Middle,Middle,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,2012,Middle,Middle,Middle,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,2013,Middle,Middle,Middle,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,2014,Middle,Middle,Middle,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,2015,Middle,Middle,Middle,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,2016,Middle,Middle,Middle,Low,Middle,Upper middle income,Middle,Middle
Moldova,MDA,2017,Middle,Middle,Middle,Low,Middle,Upper middle income,Middle,Middle
Mongolia,MNG,1990,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,1991,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,1992,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,1993,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,1994,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,1995,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,1996,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,1997,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,1998,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,1999,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,2000,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,2001,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,2002,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,2003,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,2004,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,2005,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,2006,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,2007,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,2008,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,2009,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,2010,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,2011,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,2012,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,2013,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,2014,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,2015,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,2016,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Mongolia,MNG,2017,Middle,Middle,Middle,Low,Middle,Lower middle income,Middle,Middle
Montenegro,MNE,1990,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,1991,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,1992,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,1993,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,1994,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,1995,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,1996,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,1997,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,1998,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,1999,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,2000,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,2001,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,2002,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,2003,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,2004,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,2005,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,2006,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,2007,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,2008,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,2009,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,2010,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,2011,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,2012,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,2013,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,2014,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,2015,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,2016,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Montenegro,MNE,2017,Middle,Middle,Middle,Middle,Low,Upper middle income,Middle,Low
Morocco,MAR,1990,Middle,Middle,Middle,High,High,Lower middle income,Low,Middle
Morocco,MAR,1991,Middle,Middle,Middle,High,High,Lower middle income,Low,Middle
Morocco,MAR,1992,Middle,Middle,Middle,High,High,Lower middle income,Low,Middle
